date,state,city,killed,injured,incident,victims,geolocation,congresional_district,assault_weapon,rifle,handgun_general,handgun_specific
2017-08-28,New Mexico,Clovis,2,4,http://www.gunviolencearchive.org/incident/922184,6,"34.4047, -103.205",Congressional District: 3,NA,NA,Handgun,NA
2017-08-27,California,Sacramento,1,4,http://www.gunviolencearchive.org/incident/921733,5,"38.4751, -121.482",NA,NA,NA,NA,NA
2017-08-27,Indiana,Evansville,1,3,http://www.gunviolencearchive.org/incident/921653,4,"37.9729, -87.5612",Congressional District: 8,NA,NA,NA,NA
2017-08-25,Florida,Gainesville,0,4,http://www.gunviolencearchive.org/incident/921289,4,NA,NA,NA,NA,NA,NA
2017-08-24,Missouri,Saint Louis,4,0,http://www.gunviolencearchive.org/incident/920513,4,"38.754, -90.201",Congressional District: 1,NA,NA,NA,NA
2017-08-22,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/918204,4,"41.8859, -87.7655",Congressional District: 7,NA,NA,NA,NA
2017-08-21,New Jersey,Newark,0,4,http://www.gunviolencearchive.org/incident/917793,4,"40.7154, -74.2221",Congressional District: 10,NA,NA,NA,NA
2017-08-21,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/918061,4,"40.7324, -74.2122",Congressional District: 10,NA,NA,NA,NA
2017-08-21,Maryland,Baltimore,1,3,http://www.gunviolencearchive.org/incident/917713,4,"39.3273, -76.6575",Congressional District: 7,NA,NA,NA,NA
2017-08-21,North Carolina,Whitakers,4,0,http://www.gunviolencearchive.org/incident/917820,4,"36.1688, -77.8286",Congressional District: 1,NA,NA,NA,NA
2017-08-21,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/917838,4,"35.1475, -90.0259",Congressional District: 9,NA,NA,NA,NA
2017-08-20,Illinois,Chicago,2,5,http://www.gunviolencearchive.org/incident/916848,7,"41.6776, -87.6564",Congressional District: 1,NA,NA,NA,NA
2017-08-20,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/916808,4,"40.6386, -73.891",Congressional District: 8,NA,NA,NA,NA
2017-08-19,Ohio,Cleveland,1,4,http://www.gunviolencearchive.org/incident/916551,5,"41.5228, -81.6076",Congressional District: 11,Assault weapon,AR-15,Handgun,NA
2017-08-16,New York,Wyandanch,0,4,http://www.gunviolencearchive.org/incident/914819,4,"40.7544, -73.3613",Congressional District: 2,NA,NA,NA,NA
2017-08-14,California,North Hollywood,2,2,http://www.gunviolencearchive.org/incident/913924,4,"34.1608, -118.376",Congressional District: 29,NA,NA,NA,NA
2017-08-13,California,Sacramento,0,4,http://www.gunviolencearchive.org/incident/912322,4,"38.5384, -121.465",Congressional District: 6,NA,NA,NA,NA
2017-08-13,Virginia,Suffolk,0,4,http://www.gunviolencearchive.org/incident/912375,4,"36.6524, -76.8394",Congressional District: 4,NA,NA,NA,NA
2017-08-13,Pennsylvania,Philadelphia,0,5,http://www.gunviolencearchive.org/incident/912805,5,"39.9649, -75.2",Congressional District: 2,NA,NA,NA,NA
2017-08-12,Missouri,Saint Louis,1,3,http://www.gunviolencearchive.org/incident/912093,4,"38.7966, -90.2127",Congressional District: 1,NA,NA,NA,NA
2017-08-08,Illinois,Chicago,1,6,http://www.gunviolencearchive.org/incident/909423,7,"41.8274, -87.6264",Congressional District: 7,NA,NA,NA,NA
2017-08-06,New York,Bronx,0,6,http://www.gunviolencearchive.org/incident/907555,6,"40.8942, -73.8489",Congressional District: 16,NA,NA,NA,NA
2017-08-06,New York,Bronx,0,4,http://www.gunviolencearchive.org/incident/907546,4,"40.8413, -73.8634",Congressional District: 14,NA,NA,NA,NA
2017-08-06,California,Oakland,0,7,http://www.gunviolencearchive.org/incident/907857,7,"37.7358, -122.172",Congressional District: 13,NA,NA,NA,NA
2017-08-05,New Jersey,Lakewood,0,4,http://www.gunviolencearchive.org/incident/907247,4,"40.1021, -74.1892",Congressional District: 4,NA,NA,NA,NA
2017-08-05,South Carolina,Allendale,1,3,http://www.gunviolencearchive.org/incident/907611,4,"33.0022, -81.296",Congressional District: 6,NA,NA,NA,NA
2017-08-05,Florida,Tallahassee,1,3,http://www.gunviolencearchive.org/incident/906568,4,"30.4482, -84.3158",Congressional District: 2,NA,NA,NA,NA
2017-08-04,Montana,Lodge Grass,3,2,http://www.gunviolencearchive.org/incident/906509,5,"45.3162, -107.365",Congressional District: 1,NA,NA,NA,NA
2017-08-03,District of Columbia,Washington,1,3,http://www.gunviolencearchive.org/incident/906126,4,"38.9324, -76.9796",Congressional District: 1,NA,NA,NA,NA
2017-08-02,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/904329,4,"39.3019, -76.5946",Congressional District: 7,NA,NA,NA,NA
2017-08-01,Washington,Toppenish,0,6,http://www.gunviolencearchive.org/incident/904106,6,"46.3607, -120.523",Congressional District: 4,NA,NA,NA,NA
2017-08-01,California,Fresno,0,7,http://www.gunviolencearchive.org/incident/904026,7,"36.7278, -119.801",Congressional District: 16,NA,NA,NA,NA
2017-08-01,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/903853,4,"41.8954, -87.7175",Congressional District: 7,NA,NA,NA,NA
2017-07-31,Illinois,Decatur,0,4,http://www.gunviolencearchive.org/incident/903090,4,"39.8418, -88.9404",Congressional District: 13,NA,NA,NA,NA
2017-07-30,Virginia,Norfolk,1,5,http://www.gunviolencearchive.org/incident/901549,6,NA,NA,NA,NA,NA,NA
2017-07-30,Texas,El Paso,1,3,http://www.gunviolencearchive.org/incident/902187,4,"31.7653, -106.302",Congressional District: 16,NA,NA,NA,NA
2017-07-29,New York,Buffalo,1,4,http://www.gunviolencearchive.org/incident/901083,5,"42.9201, -78.8282",Congressional District: 26,NA,NA,NA,NA
2017-07-29,North Carolina,Salisbury,2,3,http://www.gunviolencearchive.org/incident/901000,5,"35.6666, -80.4713",Congressional District: 12,NA,NA,NA,NA
2017-07-28,Delaware,Wilmington,0,4,http://www.gunviolencearchive.org/incident/900963,4,"39.742, -75.5553",Congressional District: 1,NA,NA,NA,NA
2017-07-27,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/900387,5,"41.7664, -87.5759",Congressional District: 2,NA,NA,NA,NA
2017-07-26,North Carolina,High Point,1,6,http://www.gunviolencearchive.org/incident/898631,7,"35.9534, -79.9812",Congressional District: 12,NA,NA,NA,NA
2017-07-25,Florida,Jacksonville,1,3,http://www.gunviolencearchive.org/incident/898448,4,"30.3644, -81.6703",Congressional District: 5,NA,NA,NA,NA
2017-07-23,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/896444,4,"41.746, -87.5882",Congressional District: 1,NA,NA,NA,NA
2017-07-23,Louisiana,Baton Rouge,0,4,http://www.gunviolencearchive.org/incident/896889,4,"30.5386, -91.1971",Congressional District: 2,NA,NA,NA,NA
2017-07-22,Ohio,Cincinnati,0,5,http://www.gunviolencearchive.org/incident/896149,5,"39.116, -84.5145",Congressional District: 1,NA,NA,NA,NA
2017-07-19,Virginia,Richmond,0,5,http://www.gunviolencearchive.org/incident/893690,5,"37.5551, -77.4186",Congressional District: 3,NA,NA,NA,NA
2017-07-19,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/894504,4,"33.931, -118.278",Congressional District: 43,NA,NA,NA,NA
2017-07-18,New Jersey,Trenton,1,3,http://www.gunviolencearchive.org/incident/893712,4,"40.2081, -74.7437",Congressional District: 12,NA,NA,NA,NA
2017-07-18,Wisconsin,Milwaukee,0,4,http://www.gunviolencearchive.org/incident/893726,4,"43.0734, -87.9621",Congressional District: 4,NA,NA,NA,NA
2017-07-18,Arizona,El Mirage,0,4,http://www.gunviolencearchive.org/incident/893752,4,"33.6089, -112.312",Congressional District: 8,NA,NA,NA,NA
2017-07-15,Pennsylvania,Philadelphia,1,3,http://www.gunviolencearchive.org/incident/891291,4,"39.9432, -75.1774",Congressional District: 2,NA,NA,NA,NA
2017-07-15,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/891092,4,"41.672, -87.6539",Congressional District: 1,NA,NA,NA,NA
2017-07-09,Virginia,Lawrenceville,0,7,http://www.gunviolencearchive.org/incident/886564,7,"36.8119, -77.7709",Congressional District: 5,NA,NA,NA,NA
2017-07-08,Illinois,Alton,0,4,http://www.gunviolencearchive.org/incident/886002,4,"38.9178, -90.1739",Congressional District: 12,NA,NA,NA,NA
2017-07-08,Ohio,Cincinnati,1,8,http://www.gunviolencearchive.org/incident/886220,9,"39.2542, -84.5966",Congressional District: 1,NA,NA,NA,NA
2017-07-06,Mississippi,Meridian,0,4,http://www.gunviolencearchive.org/incident/884764,4,"32.3817, -88.6865",Congressional District: 3,Assault weapon,AR-15,NA,NA
2017-07-05,Georgia,Savannah,0,4,http://www.gunviolencearchive.org/incident/883052,4,"32.0808, -81.095",Congressional District: 1,NA,NA,NA,NA
2017-07-05,Illinois,Chicago (Roseland),2,2,http://www.gunviolencearchive.org/incident/883282,4,"41.6945, -87.611",Congressional District: 2,NA,NA,NA,NA
2017-07-05,Maine,Madison,4,1,http://www.gunviolencearchive.org/incident/883058,5,"44.7906, -69.7873",Congressional District: 2,NA,NA,NA,NA
2017-07-04,Florida,Orlando (Pine Castle),0,4,http://www.gunviolencearchive.org/incident/882665,4,"28.4655, -81.3831",Congressional District: 10,NA,NA,NA,NA
2017-07-04,Virginia,Hampton,1,4,http://www.gunviolencearchive.org/incident/882321,5,"37.0325, -76.3606",Congressional District: 3,NA,NA,NA,NA
2017-07-04,North Carolina,Raleigh,1,3,http://www.gunviolencearchive.org/incident/883489,4,"35.7722, -78.6382",Congressional District: 4,NA,NA,NA,NA
2017-07-03,Alabama,Prattville,3,1,http://www.gunviolencearchive.org/incident/882422,4,"32.4381, -86.4725",Congressional District: 2,NA,NA,NA,NA
2017-07-03,Michigan,Pontiac,1,3,http://www.gunviolencearchive.org/incident/881921,4,"42.6371, -83.3116",Congressional District: 14,NA,NA,NA,NA
2017-07-02,New Jersey,Jersey City,0,4,http://www.gunviolencearchive.org/incident/881700,4,"40.7063, -74.0804",Congressional District: 10,NA,NA,NA,NA
2017-07-02,South Carolina,Greenwood,0,4,http://www.gunviolencearchive.org/incident/880738,4,"34.1953, -82.1618",Congressional District: 3,NA,NA,NA,NA
2017-07-01,Illinois,Momence,0,4,http://www.gunviolencearchive.org/incident/883656,4,"41.0853, -87.62",Congressional District: 2,NA,NA,NA,NA
2017-07-01,New Jersey,Newark,2,2,http://www.gunviolencearchive.org/incident/880808,4,"40.7259, -74.1796",Congressional District: 8,NA,NA,NA,NA
2017-07-01,California,Oakland,0,4,http://www.gunviolencearchive.org/incident/880813,4,"37.7921, -122.207",Congressional District: 13,NA,NA,NA,NA
2017-07-01,Arkansas,Little Rock,0,25,http://www.gunviolencearchive.org/incident/879953,25,"34.7434, -92.2727",Congressional District: 2,NA,NA,NA,40 SW
2017-06-30,New York,Bronx,2,6,http://www.gunviolencearchive.org/incident/879412,8,"40.8435, -73.911",Congressional District: 15,Assault weapon,AR-15,NA,NA
2017-06-27,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/877295,5,"41.8783, -87.7618",Congressional District: 7,NA,NA,NA,NA
2017-06-25,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/876010,4,"38.8885, -76.915",Congressional District: 1,NA,NA,NA,NA
2017-06-25,Missouri,Saint Louis,1,3,http://www.gunviolencearchive.org/incident/875886,4,"38.6886, -90.242",Congressional District: 1,NA,NA,NA,NA
2017-06-24,Florida,Fort Lauderdale,1,4,http://www.gunviolencearchive.org/incident/874613,5,"26.1468, -80.1721",Congressional District: 20,NA,NA,NA,NA
2017-06-24,New York,New York (Manhattan),0,5,http://www.gunviolencearchive.org/incident/875322,5,"40.8037, -73.9578",Congressional District: 13,NA,NA,NA,NA
2017-06-24,New Jersey,Willingboro,0,4,http://www.gunviolencearchive.org/incident/876076,4,"40.0326, -74.8963",Congressional District: 3,NA,NA,NA,NA
2017-06-22,Georgia,Atlanta,1,6,http://www.gunviolencearchive.org/incident/873847,7,"33.7044, -84.4239",Congressional District: 5,NA,NA,NA,NA
2017-06-18,Missouri,Saint Louis,3,2,http://www.gunviolencearchive.org/incident/870095,5,"38.6443, -90.1942",Congressional District: 1,NA,NA,NA,NA
2017-06-18,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/870222,4,"38.8524, -76.9657",Congressional District: 1,NA,NA,NA,NA
2017-06-18,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/869877,4,"41.904, -87.7094",Congressional District: 4,NA,NA,NA,NA
2017-06-18,South Carolina,Myrtle Beach,0,7,http://www.gunviolencearchive.org/incident/869968,7,"33.6859, -78.8858",Congressional District: 7,NA,NA,NA,NA
2017-06-17,Ohio,Columbus,1,4,http://www.gunviolencearchive.org/incident/869357,5,"40.1015, -83.0127",Congressional District: 12,NA,NA,NA,NA
2017-06-17,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/869838,4,"41.8804, -87.7563",Congressional District: 7,NA,NA,NA,NA
2017-06-15,Virginia,Richmond,1,3,http://www.gunviolencearchive.org/incident/868042,4,"37.5903, -77.4465",Congressional District: 4,NA,NA,NA,NA
2017-06-15,New Mexico,La Madera,5,0,http://www.gunviolencearchive.org/incident/868363,5,"36.384, -106.041",Congressional District: 3,NA,NA,NA,38 Spl
2017-06-14,Ohio,Canton,0,4,http://www.gunviolencearchive.org/incident/868147,4,"40.8113, -81.3627",Congressional District: 7,NA,NA,NA,NA
2017-06-14,Virginia,Alexandria,1,5,http://www.gunviolencearchive.org/incident/866739,6,"38.8207, -77.0558",Congressional District: 8,Assault weapon,AR-15,handgun,9mm
2017-06-14,California,San Francisco,4,2,http://www.gunviolencearchive.org/incident/866933,6,"37.7596, -122.405",Congressional District: 12,Assault weapon,AR-15,NA,NA
2017-06-13,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/866412,4,"39.3262, -76.6814",Congressional District: 7,NA,NA,NA,NA
2017-06-13,Maryland,Baltimore,2,2,http://www.gunviolencearchive.org/incident/866448,4,"39.3154, -76.6",Congressional District: 7,NA,NA,NA,NA
2017-06-13,Missouri,Saint Louis (University City),0,4,http://www.gunviolencearchive.org/incident/869474,4,"38.6692, -90.31",Congressional District: 1,NA,NA,NA,NA
2017-06-11,Illinois,Chicago,0,9,http://www.gunviolencearchive.org/incident/864743,9,"41.8633, -87.7082",Congressional District: 7,NA,NA,NA,NA
2017-06-11,Tennessee,Chattanooga,0,4,http://www.gunviolencearchive.org/incident/864852,4,"35.0803, -85.2137",Congressional District: 3,NA,NA,NA,NA
2017-06-11,Texas,Houston,0,4,http://www.gunviolencearchive.org/incident/865371,4,"30.032, -95.4374",Congressional District: 18,NA,NA,NA,NA
2017-06-10,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/865186,4,"35.131, -90.0311",Congressional District: 9,NA,NA,NA,NA
2017-06-09,Texas,Fort Worth,2,5,http://www.gunviolencearchive.org/incident/864370,7,"32.7209, -97.3157",Congressional District: 33,NA,NA,NA,NA
2017-06-08,Louisiana,New Orleans,0,6,http://www.gunviolencearchive.org/incident/863075,6,"29.9962, -90.0499",Congressional District: 2,NA,NA,NA,NA
2017-06-06,Utah,Sandy,3,2,http://www.gunviolencearchive.org/incident/861307,5,"40.5941, -111.826",Congressional District: 3,NA,NA,NA,NA
2017-06-05,Florida,Orlando,6,0,http://www.gunviolencearchive.org/incident/859875,6,"28.5799, -81.2934",Congressional District: 7,NA,NA,handgun,NA
2017-06-03,Missouri,Saint Louis,2,2,http://www.gunviolencearchive.org/incident/858810,4,"38.6665, -90.2672",Congressional District: 1,NA,NA,NA,NA
2017-06-03,Louisiana,New Orleans,3,2,http://www.gunviolencearchive.org/incident/858719,5,"29.9673, -90.1016",Congressional District: 2,NA,NA,NA,NA
2017-06-02,Texas,Laredo,2,3,http://www.gunviolencearchive.org/incident/858378,5,"27.5454, -99.4821",Congressional District: 28,NA,NA,NA,NA
2017-06-02,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/858877,4,"33.9555, -118.278",Congressional District: 43,NA,NA,NA,NA
2017-06-01,Missouri,Saint Louis,3,1,http://www.gunviolencearchive.org/incident/857443,4,"38.6943, -90.2523",Congressional District: 1,NA,NA,NA,NA
2017-05-30,Ohio,Middletown,1,3,http://www.gunviolencearchive.org/incident/855764,4,"39.5003, -84.3512",Congressional District: 8,NA,NA,NA,40 SW
2017-05-29,Kentucky,Louisville,1,3,http://www.gunviolencearchive.org/incident/855113,4,"38.2576, -85.7504",Congressional District: 3,NA,NA,NA,NA
2017-05-28,Alabama,Phenix City,0,12,http://www.gunviolencearchive.org/incident/853901,12,"32.4359, -84.9952",Congressional District: 3,NA,NA,NA,NA
2017-05-28,New Jersey,Paterson,1,5,http://www.gunviolencearchive.org/incident/853796,6,"40.9143, -74.1667",Congressional District: 9,NA,NA,NA,NA
2017-05-28,Mississippi,Moss Point,0,5,http://www.gunviolencearchive.org/incident/853920,5,"30.4348, -88.5388",Congressional District: 4,NA,NA,NA,NA
2017-05-27,Mississippi,Bogue Chitto,8,1,http://www.gunviolencearchive.org/incident/853756,9,"31.4109, -90.4609",Congressional District: 3,NA,NA,NA,NA
2017-05-27,New York,New York (Manhattan),0,4,http://www.gunviolencearchive.org/incident/853032,4,"40.7399, -74.0037",Congressional District: 10,NA,NA,NA,9mm
2017-05-27,District of Columbia,Washington,1,7,http://www.gunviolencearchive.org/incident/853119,8,"38.9111, -77.0122",Congressional District: 1,NA,NA,NA,NA
2017-05-26,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/852676,4,"25.926, -80.2458",Congressional District: 24,NA,NA,NA,NA
2017-05-21,Iowa,Des Moines,1,3,http://www.gunviolencearchive.org/incident/848680,4,"41.6382, -93.6792",Congressional District: 3,NA,NA,NA,NA
2017-05-21,Arizona,Mesa,0,4,http://www.gunviolencearchive.org/incident/849215,4,"33.4242, -111.754",Congressional District: 5,NA,NA,NA,NA
2017-05-20,Pennsylvania,Philadelphia,0,10,http://www.gunviolencearchive.org/incident/848292,10,"39.9934, -75.1628",Congressional District: 2,NA,NA,NA,NA
2017-05-16,South Carolina,Ruffin,3,1,http://www.gunviolencearchive.org/incident/845364,4,"33.0044, -80.815",Congressional District: 6,NA,NA,NA,NA
2017-05-14,Arkansas,Jonesboro,1,6,http://www.gunviolencearchive.org/incident/843078,7,"35.8391, -90.705",Congressional District: 1,NA,NA,NA,NA
2017-05-14,Illinois,Dolton,0,5,http://www.gunviolencearchive.org/incident/843045,5,"41.6385, -87.6076",Congressional District: 2,NA,NA,NA,NA
2017-05-14,Florida,Avon Park,0,5,http://www.gunviolencearchive.org/incident/843172,5,"27.5847, -81.4981",Congressional District: 17,NA,NA,NA,NA
2017-05-14,Texas,Fort Worth,0,4,http://www.gunviolencearchive.org/incident/843590,4,"32.7356, -97.4672",Congressional District: 12,NA,NA,NA,NA
2017-05-10,New Jersey,Trenton,1,3,http://www.gunviolencearchive.org/incident/840339,4,"40.2097, -74.7595",Congressional District: 12,NA,NA,NA,NA
2017-05-09,Kansas,Kansas City,3,1,http://www.gunviolencearchive.org/incident/839846,4,"39.0793, -94.6328",Congressional District: 3,NA,NA,NA,NA
2017-05-07,Illinois,Chicago,2,8,http://www.gunviolencearchive.org/incident/838272,10,"41.8102, -87.6356",Congressional District: 7,Assault weapon,AR-15,NA,NA
2017-05-04,Michigan,Flint,1,3,http://www.gunviolencearchive.org/incident/835961,4,"43.0286, -83.7113",Congressional District: 5,NA,NA,NA,NA
2017-05-02,Florida,Jacksonville,1,3,http://www.gunviolencearchive.org/incident/834832,4,"30.3585, -81.6823",Congressional District: 5,NA,NA,NA,NA
2017-05-01,Texas,Dallas,2,3,http://www.gunviolencearchive.org/incident/833152,5,"32.7864, -96.7407",Congressional District: 30,Assault weapon,AR-15,NA,NA
2017-04-30,California,San Diego,2,6,http://www.gunviolencearchive.org/incident/832679,8,"32.8716, -117.203",Congressional District: 52,NA,NA,NA,45 Auto
2017-04-30,Kansas,Topeka,4,1,http://www.gunviolencearchive.org/incident/832528,5,"39.0161, -95.728",Congressional District: 2,NA,NA,NA,04 SW
2017-04-30,Florida,Jacksonville,0,5,http://www.gunviolencearchive.org/incident/833128,5,"30.3914, -81.7169",Congressional District: 5,NA,NA,NA,NA
2017-04-30,South Carolina,Loris,1,5,http://www.gunviolencearchive.org/incident/832309,6,"34.1016, -78.9782",Congressional District: 7,NA,NA,NA,NA
2017-04-29,Maryland,Germantown,1,3,http://www.gunviolencearchive.org/incident/831667,4,"39.1506, -77.2658",Congressional District: 6,NA,NA,NA,NA
2017-04-29,California,Los Angeles (Boyle Heights),1,3,http://www.gunviolencearchive.org/incident/835459,4,"34.0579, -118.197",Congressional District: 34,NA,NA,NA,NA
2017-04-29,California,Sacramento,0,5,http://www.gunviolencearchive.org/incident/832290,5,"38.529, -121.466",Congressional District: 6,NA,NA,NA,NA
2017-04-29,California,Whittier,1,5,http://www.gunviolencearchive.org/incident/831800,6,"33.9442, -118.046",Congressional District: 38,NA,NA,NA,NA
2017-04-29,California,Compton,0,4,http://www.gunviolencearchive.org/incident/834788,4,"33.9029, -118.249",Congressional District: 44,NA,NA,NA,NA
2017-04-29,Virginia,Virginia Beach,0,4,http://www.gunviolencearchive.org/incident/832063,4,"36.8463, -75.9745",Congressional District: 2,NA,NA,NA,NA
2017-04-28,Pennsylvania,Chester,0,4,http://www.gunviolencearchive.org/incident/831201,4,"39.8635, -75.367",Congressional District: 1,NA,NA,NA,NA
2017-04-27,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/830984,4,"40.7456, -74.2344",Congressional District: 10,NA,NA,NA,NA
2017-04-26,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/829073,4,"25.5218, -80.4167",Congressional District: 27,NA,NA,Handgun,NA
2017-04-21,Florida,Palm Bay,2,2,http://www.gunviolencearchive.org/incident/825694,4,"28.0583, -80.5947",Congressional District: 8,NA,NA,Handgun,NA
2017-04-20,Kentucky,Louisville,0,4,http://www.gunviolencearchive.org/incident/825111,4,"38.243, -85.7419",Congressional District: 3,NA,NA,NA,NA
2017-04-16,California,Vallejo,0,4,http://www.gunviolencearchive.org/incident/821667,4,"38.1208, -122.267",Congressional District: 5,NA,NA,NA,NA
2017-04-16,North Carolina,Elizabeth City,0,4,http://www.gunviolencearchive.org/incident/821723,4,"36.2918, -76.2209",Congressional District: 1,NA,NA,NA,NA
2017-04-16,Ohio,Columbus,0,9,http://www.gunviolencearchive.org/incident/821371,9,"40.0008, -82.9753",Congressional District: 3,NA,NA,NA,NA
2017-04-15,Illinois,Rock Falls,0,4,http://www.gunviolencearchive.org/incident/821640,4,"41.7805, -89.6948",Congressional District: 17,NA,NA,Handgun,NA
2017-04-15,Indiana,Indianapolis,0,4,http://www.gunviolencearchive.org/incident/820565,4,"39.7623, -86.1583",Congressional District: 7,NA,NA,handgun,NA
2017-04-15,Alabama,Birmingham,0,6,http://www.gunviolencearchive.org/incident/821400,6,"33.624, -86.6856",Congressional District: 7,NA,NA,NA,NA
2017-04-15,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/821055,4,"40.0394, -75.1168",Congressional District: 13,NA,NA,NA,NA
2017-04-15,Illinois,Harvey,0,4,http://www.gunviolencearchive.org/incident/821651,4,"41.6243, -87.6527",Congressional District: 2,NA,NA,NA,NA
2017-04-15,California,Banning,0,4,http://www.gunviolencearchive.org/incident/822750,4,"33.9335, -116.862",Congressional District: 36,NA,NA,NA,NA
2017-04-13,Georgia,Atlanta,1,3,http://www.gunviolencearchive.org/incident/818932,4,"33.7536, -84.446",Congressional District: 5,NA,NA,NA,NA
2017-04-09,Texas,San Antonio,1,3,http://www.gunviolencearchive.org/incident/815227,4,"29.469, -98.5285",Congressional District: 20,NA,NA,NA,NA
2017-04-09,Indiana,Fort Wayne,1,3,http://www.gunviolencearchive.org/incident/815246,4,"41.1688, -85.166",Congressional District: 3,NA,NA,NA,NA
2017-04-07,North Carolina,Hickory,3,1,http://www.gunviolencearchive.org/incident/813877,4,"35.7659, -81.3056",Congressional District: 5,NA,NA,NA,NA
2017-04-07,Texas,Houston,5,0,http://www.gunviolencearchive.org/incident/813821,5,"29.6858, -95.3668",Congressional District: 18,NA,NA,NA,NA
2017-04-07,Minnesota,Saint Paul,4,1,http://www.gunviolencearchive.org/incident/813943,5,"44.9896, -93.0457",Congressional District: 4,NA,NA,NA,NA
2017-04-07,Illinois,Chicago,1,5,http://www.gunviolencearchive.org/incident/814094,6,"41.8877, -87.7658",Congressional District: 7,NA,NA,NA,NA
2017-04-06,Louisiana,Lake Charles,1,3,http://www.gunviolencearchive.org/incident/813028,4,"30.2112, -93.193",Congressional District: 3,Assault weapon,AR-15,NA,45 Auto
2017-04-03,Pennsylvania,Philadelphia,3,1,http://www.gunviolencearchive.org/incident/810756,4,"39.9717, -75.154",Congressional District: 1,NA,NA,NA,NA
2017-04-03,Texas,Lubbock,0,7,http://www.gunviolencearchive.org/incident/811089,7,"33.5453, -101.853",Congressional District: 19,NA,NA,Handgun,NA
2017-04-02,Illinois,Chicago,2,4,http://www.gunviolencearchive.org/incident/809978,6,"41.8757, -87.7131",Congressional District: 7,NA,NA,NA,NA
2017-04-02,Iowa,Des Moines,0,5,http://www.gunviolencearchive.org/incident/809683,5,"41.6163, -93.6469",Congressional District: 3,NA,NA,NA,NA
2017-04-01,California,Pittsburg,0,5,http://www.gunviolencearchive.org/incident/809815,5,"38.0053, -121.895",Congressional District: 11,NA,NA,NA,NA
2017-04-01,Florida,Tampa,1,4,http://www.gunviolencearchive.org/incident/809048,5,"27.9431, -82.4831",Congressional District: 14,NA,NA,NA,NA
2017-04-01,Oklahoma,Oklahoma City,2,3,http://www.gunviolencearchive.org/incident/809499,5,"35.5204, -97.5754",Congressional District: 5,NA,NA,NA,NA
2017-03-30,Illinois,Chicago,4,0,http://www.gunviolencearchive.org/incident/807618,4,"41.7601, -87.5583",Congressional District: 2,NA,NA,NA,NA
2017-03-27,Florida,Sanford,2,4,http://www.gunviolencearchive.org/incident/804115,6,"28.7912, -81.2819",Congressional District: 7,Assault weapon,AR-15,NA,NA
2017-03-26,Texas,Houston,2,4,http://www.gunviolencearchive.org/incident/803822,6,"29.9306, -95.3065",Congressional District: 29,Assault weapon,AR-15,NA,NA
2017-03-26,Ohio,Cincinnati,2,15,http://www.gunviolencearchive.org/incident/803054,17,"39.0943, -84.4286",Congressional District: 2,NA,NA,NA,25 Auto
2017-03-26,Ohio,Cleveland,2,2,http://www.gunviolencearchive.org/incident/803689,4,"41.4518, -81.6357",Congressional District: 11,NA,NA,NA,NA
2017-03-25,Michigan,Detroit,1,3,http://www.gunviolencearchive.org/incident/803460,4,"42.3613, -83.1208",Congressional District: 13,NA,NA,NA,NA
2017-03-25,Tennessee,Knoxville,1,4,http://www.gunviolencearchive.org/incident/802926,5,"35.9846, -83.9578",Congressional District: 2,NA,NA,NA,NA
2017-03-25,Ohio,Cleveland,2,2,http://www.gunviolencearchive.org/incident/802837,4,"41.4882, -81.6334",Congressional District: 11,NA,NA,NA,NA
2017-03-24,California,Fresno,1,4,http://www.gunviolencearchive.org/incident/802425,5,"36.7408, -119.714",Congressional District: 16,NA,NA,NA,NA
2017-03-24,Missouri,Saint Louis,1,6,http://www.gunviolencearchive.org/incident/802240,7,"38.6765, -90.2545",Congressional District: 1,Assault weapon,AR-15,NA,NA
2017-03-22,Wisconsin,Rothschild,5,0,http://www.gunviolencearchive.org/incident/800363,5,"44.8975, -89.6129",Congressional District: 7,NA,NA,Handgun,NA
2017-03-19,Kentucky,Louisville,1,5,http://www.gunviolencearchive.org/incident/797553,6,"38.2627, -85.775",Congressional District: 3,NA,NA,NA,NA
