date,state,city,killed,injured,incident,victims
2016-10-29,California,Los Angeles,0,5,http://www.gunviolencearchive.org/incident/689009,5
2016-10-29,California,Riverside,0,4,http://www.gunviolencearchive.org/incident/688210,4
2016-10-28,Mississippi,Jackson,0,6,http://www.gunviolencearchive.org/incident/688429,6
2016-10-28,Florida,Miami Gardens,0,4,http://www.gunviolencearchive.org/incident/687375,4
2016-10-27,Georgia,Jackson,4,0,http://www.gunviolencearchive.org/incident/686312,4
2016-10-25,Ohio,Dayton,1,3,http://www.gunviolencearchive.org/incident/685379,4
2016-10-25,Virginia,Roanoke,2,3,http://www.gunviolencearchive.org/incident/684130,5
2016-10-23,Oklahoma,Wellston,1,5,http://www.gunviolencearchive.org/incident/683142,6
2016-10-22,California,Oakland,0,7,http://www.gunviolencearchive.org/incident/682298,7
2016-10-18,California,San Francisco,0,4,http://www.gunviolencearchive.org/incident/679290,4
2016-10-17,Illinois,Chicago (Englewood),1,4,http://www.gunviolencearchive.org/incident/678438,5
2016-10-15,Alabama,Mobile,0,5,http://www.gunviolencearchive.org/incident/677293,5
2016-10-15,Illinois,Rockford,1,5,http://www.gunviolencearchive.org/incident/676686,6
2016-10-15,California,Los Angeles,4,11,http://www.gunviolencearchive.org/incident/676663,15
2016-10-14,Illinois,Chicago,1,6,http://www.gunviolencearchive.org/incident/676376,7
2016-10-13,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/675993,4
2016-10-09,Michigan,Grand Rapids,1,8,http://www.gunviolencearchive.org/incident/672203,9
2016-10-09,California,Sacramento,1,3,http://www.gunviolencearchive.org/incident/672217,4
2016-10-08,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/671717,4
2016-10-04,Louisiana,New Orleans,3,2,http://www.gunviolencearchive.org/incident/669777,5
2016-10-03,Minnesota,Minneapolis,0,4,http://www.gunviolencearchive.org/incident/668407,4
2016-10-02,Texas,San Antonio,1,4,http://www.gunviolencearchive.org/incident/667984,5
2016-10-01,Illinois,Pembroke Township,4,0,http://www.gunviolencearchive.org/incident/668279,4
2016-10-01,California,Fresno,0,4,http://www.gunviolencearchive.org/incident/668352,4
2016-09-29,California,San Francisco,1,3,http://www.gunviolencearchive.org/incident/665995,4
2016-09-26,North Carolina,Winston Salem (Winston-salem),0,4,http://www.gunviolencearchive.org/incident/663624,4
2016-09-26,Texas,Humble,0,4,http://www.gunviolencearchive.org/incident/663789,4
2016-09-26,Texas,Houston,1,6,http://www.gunviolencearchive.org/incident/663106,7
2016-09-25,Illinois,Champaign,1,3,http://www.gunviolencearchive.org/incident/662548,4
2016-09-24,Maryland,Baltimore,0,8,http://www.gunviolencearchive.org/incident/662342,8
2016-09-23,Washington,Burlington,5,0,http://www.gunviolencearchive.org/incident/661703,5
2016-09-18,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/657854,4
2016-09-18,Virginia,Lynchburg,1,3,http://www.gunviolencearchive.org/incident/657863,4
2016-09-18,Pennsylvania,Pittsburgh,0,4,http://www.gunviolencearchive.org/incident/658226,4
2016-09-17,Florida,Miami,0,6,http://www.gunviolencearchive.org/incident/659289,6
2016-09-17,Florida,Orlando,1,6,http://www.gunviolencearchive.org/incident/657136,7
2016-09-17,Indiana,Indianapolis,2,2,http://www.gunviolencearchive.org/incident/657151,4
2016-09-17,District of Columbia,Washington,2,7,http://www.gunviolencearchive.org/incident/657634,9
2016-09-16,Pennsylvania,Philadelphia,2,5,http://www.gunviolencearchive.org/incident/657023,7
2016-09-16,California,Los Angeles (Hollywood),2,2,http://www.gunviolencearchive.org/incident/656991,4
2016-09-14,Texas,Humble,1,3,http://www.gunviolencearchive.org/incident/655512,4
2016-09-13,Indiana,Fort Wayne,3,2,http://www.gunviolencearchive.org/incident/654087,5
2016-09-11,Indiana,Fort Wayne,3,1,http://www.gunviolencearchive.org/incident/652642,4
2016-09-11,Louisiana,New Orleans,1,5,http://www.gunviolencearchive.org/incident/653077,6
2016-09-11,New Jersey,Jersey City,1,3,http://www.gunviolencearchive.org/incident/652759,4
2016-09-11,Missouri,Kansas City,0,6,http://www.gunviolencearchive.org/incident/652584,6
2016-09-11,Michigan,Saginaw,0,5,http://www.gunviolencearchive.org/incident/652561,5
2016-09-11,North Carolina,New Bern,0,5,http://www.gunviolencearchive.org/incident/652606,5
2016-09-10,Florida,Miami,1,3,http://www.gunviolencearchive.org/incident/652175,4
2016-09-08,Texas,Del Valle,4,0,http://www.gunviolencearchive.org/incident/651957,4
2016-09-08,Arkansas,Hot Springs National Park (Hot Springs),1,4,http://www.gunviolencearchive.org/incident/651434,5
2016-09-05,Illinois,Chicago,2,3,http://www.gunviolencearchive.org/incident/648884,5
2016-09-05,Pennsylvania,Reading,0,4,http://www.gunviolencearchive.org/incident/648490,4
2016-09-04,Virginia,Roanoke,1,10,http://www.gunviolencearchive.org/incident/647865,11
2016-09-03,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/646855,4
2016-09-03,North Carolina,Wilmington,1,3,http://www.gunviolencearchive.org/incident/646995,4
2016-08-30,Georgia,Atlanta,0,4,http://www.gunviolencearchive.org/incident/644723,4
2016-08-30,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/643824,4
2016-08-29,New Jersey,Egg Harbor City,1,5,http://www.gunviolencearchive.org/incident/641732,6
2016-08-29,California,Temecula,5,0,http://www.gunviolencearchive.org/incident/684389,5
2016-08-28,Texas,Lubbock,0,6,http://www.gunviolencearchive.org/incident/641419,6
2016-08-28,New York,Bronx,0,4,http://www.gunviolencearchive.org/incident/640677,4
2016-08-28,Missouri,Saint Louis,2,2,http://www.gunviolencearchive.org/incident/640689,4
2016-08-28,Alabama,Dadeville,0,5,http://www.gunviolencearchive.org/incident/640861,5
2016-08-27,Alabama,Bessemer (Brighton),1,6,http://www.gunviolencearchive.org/incident/640500,7
2016-08-27,Florida,Miami,2,4,http://www.gunviolencearchive.org/incident/640203,6
2016-08-25,New Jersey,Bridgeton,0,5,http://www.gunviolencearchive.org/incident/640901,5
2016-08-21,Massachusetts,Boston,0,4,http://www.gunviolencearchive.org/incident/634889,4
2016-08-21,Connecticut,Bridgeport,0,13,http://www.gunviolencearchive.org/incident/634787,13
2016-08-20,Connecticut,Hamden,0,4,http://www.gunviolencearchive.org/incident/634238,4
2016-08-20,Washington,Tacoma,0,5,http://www.gunviolencearchive.org/incident/634731,5
2016-08-20,Alabama,Citronelle,5,0,http://www.gunviolencearchive.org/incident/634819,5
2016-08-18,Connecticut,Waterbury,0,4,http://www.gunviolencearchive.org/incident/632747,4
2016-08-17,California,Oakland,0,4,http://www.gunviolencearchive.org/incident/632753,4
2016-08-14,Virginia,Norfolk,0,4,http://www.gunviolencearchive.org/incident/630007,4
2016-08-14,Minnesota,Minneapolis,0,5,http://www.gunviolencearchive.org/incident/629415,5
2016-08-13,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/629663,4
2016-08-13,Wisconsin,Milwaukee,2,2,http://www.gunviolencearchive.org/incident/628570,4
2016-08-13,New York,Richmond Hill,0,4,http://www.gunviolencearchive.org/incident/628623,4
2016-08-13,Missouri,Joplin,0,4,http://www.gunviolencearchive.org/incident/628635,4
2016-08-12,Florida,Jacksonville,1,3,http://www.gunviolencearchive.org/incident/628178,4
2016-08-12,Texas,Dallas,1,3,http://www.gunviolencearchive.org/incident/627519,4
2016-08-11,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/627757,4
2016-08-10,Illinois,Evanston,0,4,http://www.gunviolencearchive.org/incident/626153,4
2016-08-10,California,Sacramento,1,3,http://www.gunviolencearchive.org/incident/626960,4
2016-08-08,New Mexico,Albuquerque,2,2,http://www.gunviolencearchive.org/incident/625735,4
2016-08-08,Florida,Jacksonville,0,7,http://www.gunviolencearchive.org/incident/624273,7
2016-08-07,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/624156,4
2016-08-07,Mississippi,Vicksburg,1,3,http://www.gunviolencearchive.org/incident/624046,4
2016-08-07,Colorado,Arvada,2,2,http://www.gunviolencearchive.org/incident/623523,4
2016-08-07,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/623439,4
2016-08-06,Pennsylvania,Reading (Sinking Spring),5,0,http://www.gunviolencearchive.org/incident/623195,5
2016-08-05,Michigan,Pontiac,1,3,http://www.gunviolencearchive.org/incident/624057,4
2016-08-05,California,Perris,2,2,http://www.gunviolencearchive.org/incident/622500,4
2016-08-04,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/621232,4
2016-08-03,Georgia,Decatur,1,3,http://www.gunviolencearchive.org/incident/620247,4
2016-08-02,Florida,Hollywood (West Park),0,4,http://www.gunviolencearchive.org/incident/619708,4
2016-08-01,Indiana,Evansville,0,4,http://www.gunviolencearchive.org/incident/619408,4
2016-07-31,Florida,Miami,3,1,http://www.gunviolencearchive.org/incident/617789,4
2016-07-31,Texas,Austin,1,4,http://www.gunviolencearchive.org/incident/617607,5
2016-07-30,Missouri,Saint Louis,0,5,http://www.gunviolencearchive.org/incident/617712,5
2016-07-30,Georgia,Townsend (Eulonia),0,5,http://www.gunviolencearchive.org/incident/618321,5
2016-07-30,Washington,Mukilteo,3,1,http://www.gunviolencearchive.org/incident/616948,4
2016-07-29,Georgia,Athens,0,7,http://www.gunviolencearchive.org/incident/617334,7
2016-07-28,New York,Elmira,0,5,http://www.gunviolencearchive.org/incident/615109,5
2016-07-28,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/615328,4
2016-07-28,Illinois,Chicago,2,2,http://www.gunviolencearchive.org/incident/615024,4
2016-07-25,Florida,Fort Myers,2,19,http://www.gunviolencearchive.org/incident/611479,21
2016-07-24,Ohio,Hamilton,1,7,http://www.gunviolencearchive.org/incident/610584,8
2016-07-23,South Carolina,North Charleston,0,4,http://www.gunviolencearchive.org/incident/610756,4
2016-07-23,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/613805,4
2016-07-23,Ohio,Cincinnati,2,2,http://www.gunviolencearchive.org/incident/610093,4
2016-07-23,Texas,Bastrop,4,1,http://www.gunviolencearchive.org/incident/610379,5
2016-07-22,Illinois,Kankakee,0,5,http://www.gunviolencearchive.org/incident/610402,5
2016-07-21,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/609402,5
2016-07-20,California,Fresno,0,4,http://www.gunviolencearchive.org/incident/608787,4
2016-07-19,Arkansas,West Memphis,0,4,http://www.gunviolencearchive.org/incident/607265,4
2016-07-17,Louisiana,Baton Rouge,4,3,http://www.gunviolencearchive.org/incident/604762,7
2016-07-17,Texas,Houston,1,3,http://www.gunviolencearchive.org/incident/605475,4
2016-07-17,Michigan,Detroit,0,4,http://www.gunviolencearchive.org/incident/605367,4
2016-07-16,Texas,Dallas,0,5,http://www.gunviolencearchive.org/incident/604459,5
2016-07-16,Ohio,Cleveland,0,5,http://www.gunviolencearchive.org/incident/604275,5
2016-07-16,California,San Bernardino,0,4,http://www.gunviolencearchive.org/incident/605005,4
2016-07-16,California,Bakersfield,1,14,http://www.gunviolencearchive.org/incident/604233,15
2016-07-16,Tennessee,Clarksville,0,6,http://www.gunviolencearchive.org/incident/604175,6
2016-07-15,Washington,Woodland,3,1,http://www.gunviolencearchive.org/incident/604207,4
2016-07-14,Texas,Crosby,3,1,http://www.gunviolencearchive.org/incident/603475,4
2016-07-14,California,Oakland,0,4,http://www.gunviolencearchive.org/incident/603733,4
2016-07-14,Ohio,Akron,1,3,http://www.gunviolencearchive.org/incident/603738,4
2016-07-13,Georgia,Warner Robins,0,5,http://www.gunviolencearchive.org/incident/602810,5
2016-07-13,Missouri,Saint Louis,2,2,http://www.gunviolencearchive.org/incident/602765,4
2016-07-11,Maryland,Baltimore,0,5,http://www.gunviolencearchive.org/incident/600798,5
2016-07-11,Michigan,Jackson,0,4,http://www.gunviolencearchive.org/incident/601119,4
2016-07-11,Michigan,Saint Joseph,3,2,http://www.gunviolencearchive.org/incident/600398,5
2016-07-11,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/601512,4
2016-07-07,Tennessee,Bristol,1,4,http://www.gunviolencearchive.org/incident/597176,5
2016-07-07,Texas,Dallas,5,9,http://www.gunviolencearchive.org/incident/597756,14
2016-07-07,Louisiana,Baton Rouge,0,4,http://www.gunviolencearchive.org/incident/597366,4
2016-07-05,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/595557,4
2016-07-04,Pennsylvania,Pittsburgh,0,4,http://www.gunviolencearchive.org/incident/595048,4
2016-07-04,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/595279,4
2016-07-04,New York,Brooklyn,0,7,http://www.gunviolencearchive.org/incident/595166,7
2016-07-04,Ohio,Cleveland,0,4,http://www.gunviolencearchive.org/incident/596159,4
2016-07-04,Texas,Houston,3,2,http://www.gunviolencearchive.org/incident/595069,5
2016-07-04,Arizona,Phoenix,2,6,http://www.gunviolencearchive.org/incident/595482,8
2016-07-03,Louisiana,Monroe,2,3,http://www.gunviolencearchive.org/incident/594051,5
2016-07-03,Tennessee,Chattanooga,0,4,http://www.gunviolencearchive.org/incident/594480,4
2016-06-30,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/592724,5
2016-06-29,Nevada,Las Vegas,5,0,http://www.gunviolencearchive.org/incident/592207,5
2016-06-28,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/591975,4
2016-06-28,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/591294,4
2016-06-27,Oregon,Woodburn,3,1,http://www.gunviolencearchive.org/incident/589488,4
2016-06-26,South Carolina,Bennettsville,0,4,http://www.gunviolencearchive.org/incident/590233,4
2016-06-26,Georgia,Atlanta,1,4,http://www.gunviolencearchive.org/incident/588867,5
2016-06-26,Texas,Houston,1,3,http://www.gunviolencearchive.org/incident/589165,4
2016-06-26,Texas,Corpus Christi,0,4,http://www.gunviolencearchive.org/incident/588918,4
2016-06-26,North Carolina,Charlotte,0,5,http://www.gunviolencearchive.org/incident/589159,5
2016-06-25,Texas,Fort Worth,2,5,http://www.gunviolencearchive.org/incident/587755,7
2016-06-25,Virginia,Norfolk,0,4,http://www.gunviolencearchive.org/incident/589470,4
2016-06-25,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/587983,4
2016-06-24,Kansas,Kansas City,0,4,http://www.gunviolencearchive.org/incident/589046,4
2016-06-24,Connecticut,Hartford,0,5,http://www.gunviolencearchive.org/incident/587735,5
2016-06-24,Maryland,District Heights,3,2,http://www.gunviolencearchive.org/incident/587769,5
2016-06-22,Washington,Olympia,3,1,http://www.gunviolencearchive.org/incident/585821,4
2016-06-22,Georgia,Dekalb (county),1,4,http://www.gunviolencearchive.org/incident/586122,5
2016-06-22,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/586058,4
2016-06-21,New Jersey,Willingboro,0,4,http://www.gunviolencearchive.org/incident/586044,4
2016-06-21,Kentucky,Louisville,2,2,http://www.gunviolencearchive.org/incident/585615,4
2016-06-19,Virginia,Roanoke,0,4,http://www.gunviolencearchive.org/incident/583631,4
2016-06-18,Virginia,Exmore,1,3,http://www.gunviolencearchive.org/incident/583584,4
2016-06-18,Georgia,Waycross,2,2,http://www.gunviolencearchive.org/incident/583537,4
2016-06-18,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/583362,4
2016-06-14,Delaware,Wilmington,0,4,http://www.gunviolencearchive.org/incident/580848,4
2016-06-14,California,Oakland,1,3,http://www.gunviolencearchive.org/incident/580791,4
2016-06-13,California,Fresno,0,4,http://www.gunviolencearchive.org/incident/579517,4
2016-06-13,New York,Brooklyn,0,5,http://www.gunviolencearchive.org/incident/579786,5
2016-06-13,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/580279,5
2016-06-12,Florida,Orlando,50,53,http://www.gunviolencearchive.org/incident/577157,103
2016-06-11,New Mexico,Roswell,5,0,http://www.gunviolencearchive.org/incident/577574,5
2016-06-11,Minnesota,Webster,0,4,http://www.gunviolencearchive.org/incident/578238,4
2016-06-11,North Carolina,Charlotte,1,3,http://www.gunviolencearchive.org/incident/576774,4
2016-06-11,California,Stockton,1,3,http://www.gunviolencearchive.org/incident/577938,4
2016-06-11,California,Panorama City,3,2,http://www.gunviolencearchive.org/incident/577073,5
2016-06-09,Florida,Fort Walton Beach,0,4,http://www.gunviolencearchive.org/incident/575607,4
2016-06-08,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/574850,4
2016-06-08,Massachusetts,Boston,1,3,http://www.gunviolencearchive.org/incident/574753,4
2016-06-06,California,Visalia,0,4,http://www.gunviolencearchive.org/incident/573327,4
2016-06-05,Minnesota,Minneapolis,0,4,http://www.gunviolencearchive.org/incident/575061,4
2016-06-05,Florida,Cape Coral,3,3,http://www.gunviolencearchive.org/incident/572696,6
2016-06-05,Arizona,Phoenix,2,4,http://www.gunviolencearchive.org/incident/572766,6
2016-06-05,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/572513,4
2016-06-04,Colorado,Denver,3,1,http://www.gunviolencearchive.org/incident/571859,4
2016-05-31,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/569225,4
2016-05-31,Indiana,Fort Wayne,0,4,http://www.gunviolencearchive.org/incident/569189,4
2016-05-30,Maryland,Baltimore,0,5,http://www.gunviolencearchive.org/incident/568528,5
2016-05-30,California,Sacramento,0,5,http://www.gunviolencearchive.org/incident/568745,5
2016-05-29,Nevada,Las Vegas,0,4,http://www.gunviolencearchive.org/incident/567788,4
2016-05-29,New Jersey,Trenton,0,6,http://www.gunviolencearchive.org/incident/567673,6
2016-05-29,Indiana,Indianapolis,0,4,http://www.gunviolencearchive.org/incident/567494,4
2016-05-29,Texas,Houston,2,6,http://www.gunviolencearchive.org/incident/567614,8
2016-05-23,New Jersey,Newark,0,5,http://www.gunviolencearchive.org/incident/564470,5
2016-05-22,Louisiana,New Orleans,0,4,http://www.gunviolencearchive.org/incident/563829,4
2016-05-22,California,Stockton,1,3,http://www.gunviolencearchive.org/incident/563514,4
2016-05-22,Tennessee,Nashville,0,4,http://www.gunviolencearchive.org/incident/563751,4
2016-05-21,Georgia,Jackson,1,3,http://www.gunviolencearchive.org/incident/563630,4
2016-05-18,Indiana,Indianapolis,0,4,http://www.gunviolencearchive.org/incident/561912,4
2016-05-17,South Carolina,Ravenel,3,1,http://www.gunviolencearchive.org/incident/560782,4
2016-05-15,Indiana,Evansville,0,4,http://www.gunviolencearchive.org/incident/559194,4
2016-05-15,Georgia,Moultrie,5,0,http://www.gunviolencearchive.org/incident/565244,5
2016-05-14,Georgia,Atlanta,0,5,http://www.gunviolencearchive.org/incident/559042,5
2016-05-14,West Virginia,Charleston,1,3,http://www.gunviolencearchive.org/incident/558796,4
2016-05-11,Alabama,Birmingham,1,4,http://www.gunviolencearchive.org/incident/557589,5
2016-05-11,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/557479,5
2016-05-08,Texas,Austin,1,3,http://www.gunviolencearchive.org/incident/555126,4
2016-05-06,Michigan,Detroit,1,4,http://www.gunviolencearchive.org/incident/555873,5
2016-05-06,Alabama,Montgomery,1,3,http://www.gunviolencearchive.org/incident/555886,4
2016-05-06,Maryland,Bethesda,3,3,http://www.gunviolencearchive.org/incident/554133,6
2016-05-05,Louisiana,Shreveport,2,6,http://www.gunviolencearchive.org/incident/553803,8
2016-05-05,Florida,Miami,1,3,http://www.gunviolencearchive.org/incident/554027,4
2016-05-04,Minnesota,Minneapolis,1,7,http://www.gunviolencearchive.org/incident/553570,8
2016-05-01,Tennessee,Murfreesboro,0,5,http://www.gunviolencearchive.org/incident/551053,5
2016-04-29,Missouri,Saint Louis (Ferguson),0,4,http://www.gunviolencearchive.org/incident/550445,4
2016-04-29,California,Oakland,0,5,http://www.gunviolencearchive.org/incident/550619,5
2016-04-27,Louisiana,Baton Rouge,2,2,http://www.gunviolencearchive.org/incident/549507,4
2016-04-27,Mississippi,Kilmichael,3,1,http://www.gunviolencearchive.org/incident/549071,4
2016-04-26,Maryland,District Heights (Forestville),1,4,http://www.gunviolencearchive.org/incident/548333,5
2016-04-25,Tennessee,Nashville,0,4,http://www.gunviolencearchive.org/incident/547639,4
2016-04-25,Florida,Miami,0,5,http://www.gunviolencearchive.org/incident/547827,5
2016-04-24,Virginia,Halifax,0,5,http://www.gunviolencearchive.org/incident/546760,5
2016-04-24,Illinois,Chicago (Englewood),2,3,http://www.gunviolencearchive.org/incident/547319,5
2016-04-24,Colorado,Denver,0,4,http://www.gunviolencearchive.org/incident/546818,4
2016-04-23,Nevada,Las Vegas,1,3,http://www.gunviolencearchive.org/incident/546581,4
2016-04-23,Alabama,Auburn,3,1,http://www.gunviolencearchive.org/incident/546244,4
2016-04-23,Kansas,Topeka,1,4,http://www.gunviolencearchive.org/incident/546550,5
2016-04-23,New York,New York (Manhattan),0,4,http://www.gunviolencearchive.org/incident/546258,4
2016-04-22,Ohio,Piketon,8,0,http://www.gunviolencearchive.org/incident/545525,8
2016-04-22,Georgia,Appling,6,0,http://www.gunviolencearchive.org/incident/546022,6
2016-04-21,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/545501,4
2016-04-19,Alabama,Blountsville,1,4,http://www.gunviolencearchive.org/incident/543441,5
2016-04-19,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/544080,4
2016-04-19,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/543132,5
2016-04-18,California,Long Beach,1,3,http://www.gunviolencearchive.org/incident/543244,4
2016-04-17,Pennsylvania,Philadelphia,3,1,http://www.gunviolencearchive.org/incident/541996,4
2016-04-17,South Carolina,Pelzer,1,3,http://www.gunviolencearchive.org/incident/543102,4
2016-04-17,Texas,Edinburg,1,6,http://www.gunviolencearchive.org/incident/543108,7
2016-04-16,Michigan,Detroit,1,4,http://www.gunviolencearchive.org/incident/542259,5
2016-04-16,Florida,Orlando,2,4,http://www.gunviolencearchive.org/incident/541987,6
2016-04-16,Alabama,Enterprise,0,4,http://www.gunviolencearchive.org/incident/542362,4
2016-04-10,Wisconsin,Milwaukee,1,3,http://www.gunviolencearchive.org/incident/537825,4
2016-04-10,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/537820,4
2016-04-09,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/537311,4
2016-04-09,Alabama,Anniston,0,4,http://www.gunviolencearchive.org/incident/539705,4
2016-04-09,New Mexico,Albuquerque,0,4,http://www.gunviolencearchive.org/incident/537085,4
2016-04-07,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/535927,4
2016-03-31,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/532604,4
2016-03-25,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/528614,4
2016-03-25,Colorado,Denver,0,4,http://www.gunviolencearchive.org/incident/529488,4
2016-03-21,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/526380,4
2016-03-19,Florida,Plantation,1,4,http://www.gunviolencearchive.org/incident/525464,5
2016-03-19,Alabama,Wetumpka,2,2,http://www.gunviolencearchive.org/incident/525301,4
2016-03-15,Georgia,Atlanta,0,5,http://www.gunviolencearchive.org/incident/523044,5
2016-03-13,Florida,Fort Myers,0,4,http://www.gunviolencearchive.org/incident/522122,4
2016-03-12,Oregon,Portland,0,4,http://www.gunviolencearchive.org/incident/521821,4
2016-03-12,California,Oakland,0,4,http://www.gunviolencearchive.org/incident/521074,4
2016-03-11,Michigan,Detroit,2,2,http://www.gunviolencearchive.org/incident/520767,4
2016-03-11,New Jersey,Trenton,0,5,http://www.gunviolencearchive.org/incident/520290,5
2016-03-09,Pennsylvania,Pittsburgh,5,3,http://www.gunviolencearchive.org/incident/519541,8
2016-03-08,Texas,San Antonio,2,3,http://www.gunviolencearchive.org/incident/518266,5
2016-03-07,Louisiana,Lafayette,0,4,http://www.gunviolencearchive.org/incident/517895,4
2016-03-07,Kansas,Kansas City,5,0,http://www.gunviolencearchive.org/incident/518436,5
2016-03-06,Massachusetts,Chelsea,1,6,http://www.gunviolencearchive.org/incident/517058,7
2016-03-06,Georgia,Roswell,0,4,http://www.gunviolencearchive.org/incident/517114,4
2016-03-06,California,Compton,1,8,http://www.gunviolencearchive.org/incident/517073,9
2016-03-05,Kansas,Wichita,0,4,http://www.gunviolencearchive.org/incident/516758,4
2016-03-04,Ohio,Columbus,1,3,http://www.gunviolencearchive.org/incident/516341,4
2016-02-28,Michigan,Detroit,0,5,http://www.gunviolencearchive.org/incident/513549,5
2016-02-28,California,Riverside (Jurupa Valley),1,3,http://www.gunviolencearchive.org/incident/513640,4
2016-02-27,Virginia,Woodbridge (Lake Ridge),2,2,http://www.gunviolencearchive.org/incident/512880,4
2016-02-26,Washington,Belfair,5,0,http://www.gunviolencearchive.org/incident/512073,5
2016-02-25,Kansas,Hesston,4,14,http://www.gunviolencearchive.org/incident/511436,18
2016-02-23,Arizona,Glendale,5,0,http://www.gunviolencearchive.org/incident/509897,5
2016-02-23,Florida,Daytona Beach,0,4,http://www.gunviolencearchive.org/incident/510769,4
2016-02-21,Missouri,Hazelwood,1,3,http://www.gunviolencearchive.org/incident/508879,4
2016-02-21,Texas,Houston,0,5,http://www.gunviolencearchive.org/incident/509707,5
2016-02-20,Florida,Tampa,1,3,http://www.gunviolencearchive.org/incident/508341,4
2016-02-20,Michigan,Kalamazoo,6,2,http://www.gunviolencearchive.org/incident/508640,8
2016-02-20,Mississippi,Iuka,2,3,http://www.gunviolencearchive.org/incident/508113,5
2016-02-20,Alabama,Bessemer,1,3,http://www.gunviolencearchive.org/incident/508356,4
2016-02-20,Florida,Orlando,0,4,http://www.gunviolencearchive.org/incident/508510,4
2016-02-19,Missouri,Edgerton,4,0,http://www.gunviolencearchive.org/incident/590221,4
2016-02-19,California,Vallejo,1,3,http://www.gunviolencearchive.org/incident/507998,4
2016-02-14,Texas,Houston,1,3,http://www.gunviolencearchive.org/incident/504879,4
2016-02-14,Alabama,Eutaw (Union),0,5,http://www.gunviolencearchive.org/incident/505420,5
2016-02-13,Louisiana,Marrero,0,4,http://www.gunviolencearchive.org/incident/504996,4
2016-02-07,Mississippi,Pass Christian,2,4,http://www.gunviolencearchive.org/incident/501256,6
2016-02-07,Florida,Orlando,2,10,http://www.gunviolencearchive.org/incident/501233,12
2016-02-07,New York,Rochester,1,7,http://www.gunviolencearchive.org/incident/501168,8
2016-02-07,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/501349,4
2016-02-06,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/501267,4
2016-02-06,Florida,Apopka,0,4,http://www.gunviolencearchive.org/incident/500629,4
2016-02-06,Florida,Tampa,2,6,http://www.gunviolencearchive.org/incident/500556,8
2016-02-03,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/499422,4
2016-01-30,Arizona,Glendale,3,5,http://www.gunviolencearchive.org/incident/495940,8
2016-01-27,Virginia,Chesapeake,6,0,http://www.gunviolencearchive.org/incident/494378,6
2016-01-26,Washington,Seattle,2,3,http://www.gunviolencearchive.org/incident/493536,5
2016-01-25,California,Perris,1,4,http://www.gunviolencearchive.org/incident/493085,5
2016-01-23,California,Los Angeles,2,2,http://www.gunviolencearchive.org/incident/491312,4
2016-01-17,Virginia,Ware Neck (Gloucester Courthouse),1,3,http://www.gunviolencearchive.org/incident/486728,4
2016-01-11,Delaware,Wilmington,1,4,http://www.gunviolencearchive.org/incident/483750,5
2016-01-08,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/481849,4
2016-01-08,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/481900,5
